Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
07/14/2023,ProShares UltraPro Short QQQ,SQQQ,17.5593,17.521,0.21859,0.0383,248100.55,4356471934.9371
07/13/2023,ProShares UltraPro Short QQQ,SQQQ,17.521,18.4582,-5.07742,-0.9372,257100.55,4504658683.987
07/12/2023,ProShares UltraPro Short QQQ,SQQQ,18.4582,19.163,-3.67792,-0.7048,226000.55,4171563296.6354
07/11/2023,ProShares UltraPro Short QQQ,SQQQ,19.163,19.4382,-1.41577,-0.2752,236350.55,4529185532.161
07/10/2023,ProShares UltraPro Short QQQ,SQQQ,19.4382,19.4633,-0.12896,-0.0251,239250.55,4650599982.6954
07/07/2023,ProShares UltraPro Short QQQ,SQQQ,19.4633,19.2459,1.12959,0.2174,241500.55,4700397596.4251
07/06/2023,ProShares UltraPro Short QQQ,SQQQ,19.2459,18.8006,2.36854,0.4453,246850.55,4750860942.5073
07/05/2023,ProShares UltraPro Short QQQ,SQQQ,18.8006,18.7786,0.11715,0.022,235250.55,4422851433.9282
07/03/2023,ProShares UltraPro Short QQQ,SQQQ,18.7786,18.8801,-0.53760,-0.1015,239300.55,4493729251.8942
06/30/2023,ProShares UltraPro Short QQQ,SQQQ,18.8801,19.8055,-4.67244,-0.9254,246100.55,4646402937.4147
06/29/2023,ProShares UltraPro Short QQQ,SQQQ,19.8055,19.6915,0.57893,0.114,251200.55,4975152433.6085
06/28/2023,ProShares UltraPro Short QQQ,SQQQ,19.6915,19.7564,-0.32850,-0.0649,237500.55,4676742021.2505
06/27/2023,ProShares UltraPro Short QQQ,SQQQ,19.7564,20.839,-5.19507,-1.0826,241250.55,4766242306.7508
06/26/2023,ProShares UltraPro Short QQQ,SQQQ,20.839,20.0133,4.12576,0.8257,236400.55,4926350998.933
06/23/2023,ProShares UltraPro Short QQQ,SQQQ,20.0133,19.4119,3.09810,0.6014,249550.55,4994329962.2751
06/22/2023,ProShares UltraPro Short QQQ,SQQQ,19.4119,20.0976,-3.41185,-0.6857,255150.55,4952956903.3093
